"","X","FC","pval","adj_pval"
"37","CFI",-0.133929714708749,0.804475918323442,0.934979789518134
"38","PROC",-0.0922864029221735,0.779655572197818,0.918378072656439
"39","MATN2",-2.10426755826155,0.00163449094274088,0.0592884288609475
"40","CALR",-0.548837904349607,0.199282048037181,0.459138815521787
"41","F10",-0.229681457829518,0.616333305639846,0.823428206498133
"42","CCN2",-1.06582494141181,0.0160861159201385,0.133540295654483
"43","QSOX1",-0.497541542472284,0.113967715648782,0.342558133817891
"44","MMP2",-0.212863136346762,0.520795537299038,0.752420071843637
"45","PCOLCE",-0.555513593693487,0.101573427924108,0.330403675237125
"46","CCL16",-2.40665948960387,0.00374542003059258,0.0652634587671667
"47","PLOD1",-0.775767133218956,0.0536057990455449,0.250319936614464
"48","A0A3Q2I7E3",-0.85476694507096,0.106820571364371,0.338179382308897
"49","EHD4",-1.75229786880661,0.00242885490543452,0.0627444583590622
